reactionID,dcid
bio/RE3252C,bio/C27H46O4
bio/RE3346C,bio/C27H46O4
bio/RE3273G,bio/CHEMBL1222251
bio/RE3273G,bio/C5H5O8PR2
bio/HMR_10055,bio/C5H5O8PR2
bio/RE3287R,bio/C20H31O3
bio/RE3301G,bio/CHEMBL11298
bio/RE3301G,bio/C5H5O8PR2
bio/HMR_10057,bio/C5H5O8PR2
bio/RE3301R,bio/CHEMBL11298
bio/RE3301R,bio/C5H5O8PR2
bio/HMR_10056,bio/C5H5O8PR2
bio/RE3335M,bio/C41H62N7O19P3S
bio/RE3335R,bio/C41H62N7O19P3S
bio/RE3335X,bio/C41H62N7O19P3S
bio/RE3338C,bio/C41H60N7O20P3S
bio/RE3339C,bio/C18H27O4
bio/RE3340C,bio/C41H60N7O20P3S
bio/RE3343C,bio/C18H27O4
bio/RE3346R,bio/C27H46O4
bio/RE3381E,bio/C16H21O4
bio/RE3381L,bio/C16H21O4
bio/RE3410C,bio/C18H30O4
bio/RE3421M,bio/C20H29O4
bio/RE3421R,bio/C20H29O4
bio/RE3444C,bio/C18H29O4
bio/RE3448C,bio/C41H62N7O20P3S
bio/RE3470M,bio/C20H29O4
bio/RE3526M,bio/C20H29O4
bio/RE3470X,bio/C20H29O4
bio/RE3526X,bio/C20H29O4
bio/RE3474R,bio/C20H31O4
bio/RE3475N,bio/C20H31O4
bio/RE3476M,bio/C20H29O3
bio/RE3476X,bio/C20H29O3
bio/RE3490C,bio/C20H29O3
bio/CE7082UPKt,bio/C20H29O3
bio/RE3503N,bio/C20H27O4
bio/RE3513N,bio/CHEMBL65061
bio/RE3525N,bio/CHEMBL65061
bio/RE3514R,bio/C20H31O5
bio/RE3515C,bio/CH4S
bio/RE3515C,bio/C3H3O2
bio/RE3520M,bio/C20H31O4
bio/RE3520N,bio/C20H31O4
bio/RE3521M,bio/C30H47N3O10S
bio/RE3532M,bio/C30H47N3O10S
bio/RE3532R,bio/C30H47N3O10S
bio/RE3533M,bio/C30H45N3O10S
bio/RE3533R,bio/C30H45N3O10S
bio/RE3534M,bio/C30H45N3O10S
bio/RE3534R,bio/C30H45N3O10S
bio/RE3535R,bio/C20H31O4
bio/RE3554M,bio/C30H45N3O10S
bio/RE3554R,bio/C30H45N3O10S
bio/RE3557M,bio/C30H47N3O10S
bio/RE3557R,bio/C30H47N3O10S
bio/RE3560C,bio/C18H24O6
bio/RE3564C,bio/C41H57N7O22P3S
bio/RE3587N,bio/CHEMBL495
bio/RE3596M,bio/C20H28O6
bio/RE3596X,bio/C20H28O6
bio/RE3627C,bio/C31H48N7O17P3S
bio/RE3636C,bio/C28H48O3
bio/RN0001R,bio/C5H11NO3Se
bio/RN0002N,bio/CHEMBL2021342
bio/RN0002N,bio/CHEMBL1474517
bio/RN0002R,bio/CHEMBL1474517
bio/RN0002R,bio/CHEMBL2021342
bio/RN0014R,bio/C8H7NO3
bio/RN0020C,bio/C20H12O
bio/RN0020R,bio/C20H12O
bio/RN0021C,bio/C20H14O2
bio/RN0021R,bio/C20H14O2
bio/RN0021X,bio/C20H14O2
bio/RN0022C,bio/C20H12O2
bio/RN0022R,bio/C20H12O2
bio/RN0022X,bio/C20H12O2
bio/RN0023C,bio/C20H12O2
bio/RN0023R,bio/C20H12O2
bio/RN0023X,bio/C20H12O2
bio/RN0027C,bio/C20H16O
bio/RN0027R,bio/C20H16O
bio/RN0028C,bio/C20H18O2
bio/RN0028R,bio/C20H18O2
bio/RN0028X,bio/C20H18O2
bio/RN0029C,bio/C20H18O3
bio/RN0029R,bio/C20H18O3
bio/RN0030C,bio/C24H14O
bio/RN0030R,bio/C24H14O
bio/RN0031C,bio/C24H16O2
bio/RN0031R,bio/C24H16O2
bio/RN0031X,bio/C24H16O2
bio/RN0032C,bio/C24H14O3
bio/RN0032R,bio/C24H14O3
bio/2MB2COAc,bio/C26H38N7O17P3S
bio/3HBCOARc,bio/C25H38N7O18P3S
bio/ADPACDAc,bio/C27H39N7O19P3S
bio/ADPACtx,bio/CHEMBL1157
bio/ADPCOACROT,bio/C13H22NO6
bio/ADPCOAPTE,bio/CHEMBL1157
bio/BCRNe,bio/C11H21NO5
bio/C100CPT1,bio/C17H33NO4
bio/C10CRNtr,bio/C17H33NO4
bio/C101CPT1,bio/C17H31NO4
bio/C101CRNtr,bio/C17H31NO4
bio/C101CRNe,bio/C17H31NO4
bio/C102CPT1,bio/C17H29NO4
bio/DECDICRNtr,bio/C17H29NO4
bio/C10CRNe,bio/C17H33NO4
bio/C10DCCACT,bio/C17H30NO6
bio/C10DCc,bio/C17H30NO6
bio/C10DCtr,bio/C17H30NO6
bio/C10DCe,bio/C17H30NO6
bio/C10OHc,bio/C17H33NO5
bio/3DECCRNtr,bio/C17H33NO5
bio/C120CPT1,bio/C19H37NO4
bio/DDECCRNtr,bio/C19H37NO4
bio/C121CPT1,bio/C19H35NO4
bio/DDECE1CRNtr,bio/C19H35NO4
bio/C12DCACOT,bio/C12H20O4
bio/C12DCACT,bio/C33H51N7O19P3S
bio/C12DCTD,bio/C12H20O4
bio/C12DCe,bio/C19H34NO6
bio/C12OHc,bio/C19H37NO5
bio/3DDCRNtr,bio/C19H37NO5
bio/C141ACBP,bio/C35H56N7O18P3S
bio/C141CPT1,bio/C21H39NO4
bio/TETDECE1CRNtr,bio/C21H39NO4
bio/C141OHc,bio/C21H39NO5
bio/3TETD7ECOACRNtr,bio/C21H39NO5
bio/C141OHe,bio/C21H39NO5
bio/C142ACBP,bio/C35H54N7O18P3S
bio/C142CPT1,bio/C21H37NO4
bio/TETDEC2CRntr,bio/C21H37NO4
bio/C142OHc,bio/C21H37NO5
bio/3TTETDDCOACRNtr,bio/C21H37NO5
bio/C142OHe,bio/C21H37NO5
bio/C14OHc,bio/C21H41NO5
bio/3TDCRNtr,bio/C21H41NO5
bio/C161OHc,bio/C23H43NO5
bio/3HDECECRNtr,bio/C23H43NO5
bio/C162ACBP,bio/C37H58N7O18P3S
bio/C162OHc,bio/C23H41NO5
bio/3THEXDDCOACRNtr,bio/C23H41NO5
bio/C162OHe,bio/C23H41NO5
bio/C16DCc,bio/C23H42NO6
bio/C16DCtr,bio/C23H42NO6
bio/C16DCe,bio/C23H42NO6
bio/C16OHc,bio/C23H45NO5
bio/3HEXDCRNtr,bio/C23H45NO5
bio/C181OHc,bio/C25H47NO5
bio/3OCTDECE1CRNtr,bio/C25H47NO5
bio/C182OHc,bio/C25H45NO5
bio/3OCTDEC2CRNtr,bio/C25H45NO5
bio/C18OHc,bio/C25H49NO5
bio/3OCTDECCRNtr,bio/C25H49NO5
bio/C3DCe,bio/C10H16NO6
bio/C4CRNe,bio/C11H21NO4
bio/C4DCCACT,bio/C11H18NO6
bio/FAOXC4C4DCc,bio/C11H18NO6
bio/C4DCtr,bio/C11H18NO6
bio/C4DCe,bio/C11H18NO6
bio/C4OHc,bio/C11H21NO5
bio/3BCRNtr,bio/C11H21NO5
bio/C4tmc,bio/C11H21NO4
bio/C4x,bio/C11H21NO4
bio/C50CPT1,bio/C12H23NO4
bio/IVCRNtr,bio/C12H23NO4
bio/C51CPT1,bio/C12H21NO4
bio/C51CRNtr,bio/C12H21NO4
bio/C5DCe,bio/C12H21NO6
bio/C60CPT1,bio/C13H25NO4
bio/C6CRNtcx,bio/C13H25NO4
bio/C6CRNtr,bio/C13H25NO4
bio/C6COAt,bio/C13H25NO4
bio/C6CRNe,bio/C13H25NO4
bio/C6DCCACT,bio/C13H22NO6
bio/C6DCc,bio/C13H22NO6
bio/C6DCtr,bio/C13H22NO6
bio/C6DCe,bio/C13H22NO6
bio/C81CPT1,bio/C15H27NO4
bio/C81CRNtr,bio/C15H27NO4
bio/C81CRNe,bio/C15H27NO4
bio/C8CRNe,bio/C15H29NO4
bio/C8DCc,bio/C15H26NO6
bio/SUBERCACT,bio/C15H26NO6
bio/C8DCtr,bio/C15H26NO6
bio/C8DCe,bio/C15H26NO6
bio/DCATDr,bio/CHEMBL107498
bio/DDCRNe,bio/C19H37NO5
bio/DDECCRNe,bio/C19H37NO4
bio/DDECE1CRNe,bio/C19H35NO4
bio/DECCRNe,bio/C17H33NO5
bio/DECDICRNe,bio/C17H29NO4
bio/DOCO13ECOAtxc,bio/C43H72N7O17P3S
bio/FAOXC241C221x,bio/C43H72N7O17P3S
bio/DOCO13EFATP,bio/C43H72N7O17P3S
bio/DOCOSADIACTD,bio/C22H40O4
bio/FAOXOHC22C22DCc,bio/C22H40O4
bio/DOCOSDIACTD,bio/C22H40O4
bio/FAOXC102C103m,bio/C31H44N7O17P3S
bio/FAOXC102C103x,bio/C31H44N7O17P3S
bio/FAOXC102C81m,bio/C29H44N7O17P3S
bio/FAOXC102C81x,bio/C29H44N7O17P3S
bio/FAOXC102m,bio/C31H46N7O17P3S
bio/FAOXC102x,bio/C31H46N7O17P3S
bio/FAOXC103C102m,bio/C31H46N7O17P3S
bio/FAOXC103C102x,bio/C31H46N7O17P3S
bio/FAOXC10DCC8DCx,bio/C29H43N7O19P3S
bio/FAOXC11C9m,bio/C30H48N7O17P3S
bio/FAOXC122m,bio/C33H50N7O17P3S
bio/FAOXC122x,bio/C33H50N7O17P3S
bio/FAOXC123C102m,bio/C31H46N7O17P3S
bio/FAOXC123C102x,bio/C31H46N7O17P3S
bio/FAOXC123m,bio/C33H48N7O17P3S
bio/FAOXC123x,bio/C33H48N7O17P3S
bio/FAOXC12DCC10DCx,bio/C31H47N7O19P3S
bio/FAOXC12DCTc,bio/C19H34NO6
bio/FAOXC12DCc,bio/C19H34NO6
bio/C12DCtr,bio/C19H34NO6
bio/FAOXC12DCx,bio/C19H34NO6
bio/FAOXC13BRC11BRx,bio/C35H58N7O17P3S
bio/FAOXC13C11m,bio/C32H52N7O17P3S
bio/FAOXC141C121m,bio/C33H52N7O17P3S
bio/FAOXC141C141OHm,bio/C35H56N7O18P3S
bio/FAOXC142C122m,bio/C33H50N7O17P3S
bio/FAOXC142C122x,bio/C33H50N7O17P3S
bio/FAOXC142C142OHm,bio/C35H54N7O18P3S
bio/FAOXC143C123m,bio/C33H48N7O17P3S
bio/FAOXC143C123x,bio/C33H48N7O17P3S
bio/FAOXC14DCC12DCx,bio/C33H51N7O19P3S
bio/FAOXC15ATPx,bio/C40H68N7O17P3S
bio/PRISTCOAtcx,bio/C40H68N7O17P3S
bio/FAOXC15C13m,bio/C34H56N7O17P3S
bio/FAOXC161C141m,bio/C35H56N7O17P3S
bio/FAOXC161C141x,bio/C35H56N7O17P3S
bio/FAOXC161C161OHm,bio/C37H60N7O18P3S
bio/FAOXC162C142m,bio/C35H54N7O17P3S
bio/FAOXC163GC142m,bio/C35H54N7O17P3S
bio/FAOXC162C162OHm,bio/C37H58N7O18P3S
bio/FAOXC163C142x,bio/C35H54N7O17P3S
bio/FAOXC163C143m,bio/C35H52N7O17P3S
bio/FAOXC164C143m,bio/C35H52N7O17P3S
bio/FAOXC163C164Gm,bio/C37H54N7O17P3S
bio/FAOXC163C164x,bio/C37H54N7O17P3S
bio/FAOXC163Gm,bio/C37H56N7O17P3S
bio/FAOXC163x,bio/C37H56N7O17P3S
bio/FAOXC164C143x,bio/C35H52N7O17P3S
bio/FAOXC164C163x,bio/C37H56N7O17P3S
bio/FAOXC164C165m,bio/C37H52N7O17P3S
bio/FAOXC164C165x,bio/C37H52N7O17P3S
bio/FAOXC164GC163m,bio/C37H56N7O17P3S
bio/FAOXC164m,bio/C37H54N7O17P3S
bio/FAOXC164x,bio/C37H54N7O17P3S
bio/FAOXC165C164m,bio/C37H54N7O17P3S
bio/FAOXC165C164x,bio/C37H54N7O17P3S
bio/FAOXC16C16OHm,bio/C37H62N7O18P3S
bio/FAOXC16DCC14DCx,bio/C35H55N7O19P3S
bio/FAOXC16DCr,bio/C37H59N7O19P3S
bio/FAOXC16OHC16r,bio/C16H31O3
bio/FAOXC181C161x,bio/C37H60N7O17P3S
bio/FAOXC181C181OHm,bio/C39H64N7O18P3S
bio/FAOXC182C162m,bio/C37H58N7O17P3S
bio/FAOXC182C182OHm,bio/C39H62N7O18P3S
bio/FAOXC183C163Gm,bio/C37H56N7O17P3S
bio/FAOXC184C163m,bio/C37H56N7O17P3S
bio/FAOXC183C163m,bio/C37H56N7O17P3S
bio/FAOXC184C163x,bio/C37H56N7O17P3S
bio/FAOXC184C164m,bio/C37H54N7O17P3S
bio/FAOXC185C164m,bio/C37H54N7O17P3S
bio/FAOXC184C164x,bio/C37H54N7O17P3S
bio/FAOXC184m,bio/C39H58N7O17P3S
bio/FAOXC184x,bio/C39H58N7O17P3S
bio/FAOXC185m,bio/C39H56N7O17P3S
bio/FAOXC18C18OHm,bio/C39H66N7O18P3S
bio/FAOXC201C181x,bio/C39H64N7O17P3S
bio/FAOXC204C184m,bio/C39H58N7O17P3S
bio/FAOXC204C205x,bio/C41H60N7O17P3S
bio/FAOXC205C184x,bio/C39H58N7O17P3S
bio/FAOXC205C185m,bio/C39H56N7O17P3S
bio/FAOXC221C201x,bio/C41H68N7O17P3S
bio/FAOXC225C204m,bio/C41H62N7O17P3S
bio/FAOXC225C204x,bio/C41H62N7O17P3S
bio/FAOXC225C226m,bio/C43H62N7O17P3S
bio/FAOXC225C226x,bio/C43H62N7O17P3S
bio/FAOXC225m,bio/C43H64N7O17P3S
bio/FAOXC225x,bio/C43H64N7O17P3S
bio/FAOXC226C205m,bio/C41H60N7O17P3S
bio/FAOXC226C225m,bio/C43H64N7O17P3S
bio/FAOXC226C225x,bio/C43H64N7O17P3S
bio/FAOXC226C227m,bio/C43H60N7O17P3S
bio/FAOXC226m,bio/C43H62N7O17P3S
bio/FAOXC227C226m,bio/C43H62N7O17P3S
bio/FAOXC22C22DCHYr,bio/C22H40O4
bio/FAOXC22OHC22r,bio/C22H42O3
bio/FAOXC3DC,bio/C10H16NO6
bio/C3DCtr,bio/C10H16NO6
bio/FAOXC5C5DCc,bio/C12H21NO6
bio/C5DCtr,bio/C12H21NO6
bio/FAOXC5C5OHm,bio/C26H40N7O18P3S
bio/FAOXC5OHc,bio/C12H23NO5
bio/3IVCRNtr,bio/C12H23NO5
bio/FAOXC6DCC4DCx,bio/C25H35N7O19P3S
bio/FAOXC7C5m,bio/C26H40N7O17P3S
bio/FAOXC81C61m,bio/C27H40N7O17P3S
bio/FAOXC81C61x,bio/C27H40N7O17P3S
bio/FAOXC8DCC6DCx,bio/C27H39N7O19P3S
bio/FAOXC9BRC7BRm,bio/C30H48N7O17P3S
bio/FAOXC9C7m,bio/C28H44N7O17P3S
bio/FAOXMC10OHMC10r,bio/C10H19O3
bio/FAOXOHC16C16DCc,bio/C16H28O4
bio/FAOXOHMC10DC10c,bio/CHEMBL1232164
bio/SEBACIDtx,bio/CHEMBL1232164
bio/FAOXTC101TC102m,bio/C31H46N7O17P3S
bio/FAOXTC122TC101m,bio/C31H48N7O17P3S
bio/FAOXTC122m,bio/C33H50N7O17P3S
bio/FAOXTC142TC122m,bio/C33H50N7O17P3S
bio/FAOXTC162TC142m,bio/C35H54N7O17P3S
bio/FAOXTC182TC162m,bio/C37H58N7O17P3S
bio/GLUTCOAACBP,bio/C26H37N7O19P3S
bio/HDCACBP,bio/C31H50N7O18P3S
bio/HDDACBP,bio/C33H54N7O18P3S
bio/HDECAACBP,bio/C37H62N7O18P3S
bio/HDECEACBP,bio/C37H60N7O18P3S
bio/HEDCECRNe,bio/C23H43NO5
bio/HEXDCRNe,bio/C23H45NO5
bio/HEXDIACtr,bio/C16H28O4
bio/HEXDICOAACBP,bio/C37H59N7O19P3S
bio/HEXDICOAACBPx,bio/C37H59N7O19P3S
bio/HIVCACBP,bio/C26H40N7O18P3S
bio/HIVCRNe,bio/C12H23NO5
bio/HOCDACBP,bio/C39H66N7O18P3S
bio/HOCTDACBP,bio/C39H64N7O18P3S
bio/HOCTDEC2CRNe,bio/C25H45NO5
bio/HOCTDECCRNe,bio/C25H49NO5
bio/HTDCACBP,bio/C35H58N7O18P3S
bio/HTDCRNe,bio/C21H41NO5
bio/IVCOAACBP,bio/C26H40N7O17P3S
bio/IVCRNe,bio/C12H23NO4
bio/OCD11COACPT1,bio/C25H47NO4
bio/OCD11CRNCACT,bio/C25H47NO4
bio/OCD11CRNCPT2,bio/C39H64N7O17P3S
bio/OCTDEC2ACBP,bio/C39H62N7O18P3S
bio/OCTDECCACT,bio/C25H47NO4
bio/OCTDECCPT1,bio/C25H47NO4
bio/OCTDECCPT2,bio/C39H64N7O17P3S
bio/OCTDECE1CRNe,bio/C25H47NO5
bio/OMHDEACIDTD,bio/C10H19O3
bio/OMHDOCOSACTD,bio/C22H42O3
bio/SBCOAACOTx,bio/CHEMBL1162491
bio/SEBACACT,bio/C31H47N7O19P3S
bio/SEBCOACROT,bio/C17H30NO6
bio/SEBCOAPET,bio/CHEMBL1232164
bio/SUBEACtx,bio/CHEMBL1162491
bio/SUBERCROT,bio/C15H26NO6
bio/SUBERICACT,bio/C29H43N7O19P3S
bio/SUCCACT,bio/C25H35N7O19P3S
bio/SUCCCROT,bio/C11H18NO6
bio/TDCRNe,bio/C21H39NO4
bio/TTDCRNNAt,bio/C21H39NO4
bio/TETDEC2CRNe,bio/C21H37NO4
bio/TETDECE1CRNe,bio/C21H39NO4
bio/TIGCRNe,bio/C12H21NO4
bio/ALAALAPEPT1tc,bio/C6H12N2O3
bio/BGLUGCHe,bio/C1200026H2200043NO1100006
bio/BGLUTCHLe,bio/C1200026H2200045NO1100007S
bio/BGLUTDECHOe,bio/C1200026H2200044NO1100006S
bio/CBLTDe,bio/C72H100CoN18O17P
bio/CBLtle,bio/C72H100CoN18O17P
bio/GLYGLYPEPT1tc,bio/C4H8N2O3
bio/GLYPHEPEPT1tc,bio/C11H14N2O3
bio/GLYPROPEPT1tc,bio/C7H12N2O3
bio/GLYSARPEPT1tc,bio/C5H10N2O3
bio/GUMDCHAe,bio/C2760024H5060039O2530004
bio/GUMGCHLe,bio/C2760026H5060043NO2530006
bio/GUMTCHOLe,bio/C2760026H5060045NO2530007S
bio/HPETFABP1tc,bio/CHEMBL1743204
bio/LEUGLYPEPT1tc,bio/C8H16N2O3
bio/LEULEUPEPT1tc,bio/C12H24N2O3
bio/PECDCHe,bio/C2559H3549O2539
bio/PECGCHLe,bio/C2561H3553NO2541
bio/PECTCHLe,bio/C2561H3555NO2542S
bio/PNTORDe,bio/CHEMBL2110806
bio/PNTEHe,bio/CHEMBL2110806
bio/PROGLYPEPT1tc,bio/C7H12N2O3
bio/PSYGCHe,bio/C9642032H15428743NO8667420
bio/PSYTCHe,bio/C9642032H15428745NO8667421S
bio/PSYTDECHe,bio/C9642032H15428744NO8667420S
bio/THMATPe,bio/CHEMBL1547
bio/VITKtl,bio/C31H46O2
bio/1a25DHVITD3TRn,bio/CHEMBL846
bio/4ABUTtcn,bio/CHEMBL96
bio/4HPROLTASCT1,bio/CHEMBL352418
bio/ASPDTDe,bio/CHEMBL29757
bio/CYSAMOe,bio/CHEMBL1256480
bio/Coqe,bio/C59H90O4
bio/DPCOAPPe,bio/C11H21N2O7PS
bio/FADDPle,bio/CHEMBL1201794
bio/G6PDH2c,bio/C6H9O9P
bio/HYPTROXe,bio/CHEMBL239243
bio/TAURCHAe,bio/CHEMBL239243
bio/LAPCOAe,bio/C21H33N7O13P2S
bio/PTPATe,bio/C21H33N7O13P2S
bio/PAN4PPe,bio/C11H22N2O4S
bio/PNTEHe,bio/CHEMBL602
bio/PRO_Dtde,bio/CHEMBL80257
bio/Q10H2e,bio/C59H92O4
bio/RPEc,bio/C5H9O8P
bio/SFCYSc,bio/CHEMBL457665
bio/SFCYSe,bio/CHEMBL457665
bio/AICARte,bio/CHEMBL483849
bio/PEPtr,bio/CHEMBL1235228
bio/HKYNRtr,bio/CHEMBL4071755
bio/OROT5Ptr,bio/CHEMBL1207358
bio/DHEASABCCte,bio/CHEMBL259898
bio/ESTROSABCCte,bio/CHEMBL494753
bio/PGLYCABCte,bio/C8H12O10PR2
bio/PSHSABCtc,bio/C8H11NO10PR2
bio/ARGSUCte,bio/C10H17N4O6
bio/ACRNte,bio/CHEMBL1358846
bio/PCRNte,bio/CHEMBL2074916
bio/HC02149td,bio/CHEMBL2074916
bio/LNELDCCRNte,bio/C25H45NO4
bio/ODECRNte,bio/C25H47NO4
bio/STCRNte,bio/C25H49NO4
bio/PMTCRNte,bio/CHEMBL3392050
bio/HDCECRNte,bio/C23H43NO4
bio/PCREATte,bio/C4H8N3O5P
bio/HC00342te,bio/CHEMBL347285
bio/C08261te,bio/CHEMBL1238
bio/BGLYte,bio/CHEMBL461
bio/ALPA_HSx,bio/C3H6O5PRCO2
bio/15KPROSTGF2c,bio/C20H31O5
bio/PROSTGI2c,bio/C20H31O5
bio/ADPOHc,bio/C6H8O5
bio/AND19ONEc,bio/C19H26O3
bio/DESAT14_9,bio/C35H56N7O17P3S
bio/21HPRGNLONE,bio/C21H32O3
bio/3MHISc,bio/C7H11N3O2
bio/3MHISt2,bio/C7H11N3O2
bio/3MHISt3,bio/C7H11N3O2
bio/HMCRNc,bio/C7H15N3O3
bio/PHACGLYc,bio/C10H10NO3
bio/CE4843HYDc,bio/C20H35O2
bio/HXCOAc,bio/C6H11O2
bio/HXAt1,bio/C6H11O2
bio/HXAt2,bio/C6H11O2
bio/TETDECA511ACc,bio/C14H23O2
bio/GPDDACHOL,bio/C3H7O6P
bio/HMCARNc,bio/C10H16N4O3
bio/METTRANSc,bio/C5H7O3S
bio/METDECARc,bio/C4H8OS
bio/3MTPte,bio/C4H8OS
bio/ELAIDCRNte,bio/C25H47NO4
bio/ELAIDCRNtd,bio/C25H47NO4
bio/LNLCCRNNAt,bio/C25H45NO4
bio/LNLCCRNtd,bio/C25H45NO4
bio/PHLACHt,bio/C9H9O3
bio/15HPETATP,bio/CHEMBL1606580
bio/15KPROSTGF2t,bio/C20H31O5
bio/21HPRGNLONEt1,bio/C21H32O3
bio/21HPRGNLONEt2,bio/C21H32O3
bio/2OXOADPt,bio/C6H6O5
bio/34HPLte,bio/CHEMBL1162489
bio/3HMPtd,bio/C4H7O3
bio/3HPPNOHGLUCte,bio/C15H16O10
bio/3HPPPNOHc,bio/C9H9O4
bio/3HPPt,bio/CHEMBL1205969
bio/3MHISt1,bio/C7H11N3O2
bio/3MOXTYRt,bio/C9H14NO2
bio/3MOXTYRESSte,bio/C9H14NO2
bio/3UIBtd,bio/C5H9N2O3
bio/4TMEABUTNt1,bio/CHEMBL2074645
bio/4TMEABUTNt2,bio/CHEMBL2074645
bio/56DTHMt,bio/C5H8N2O2
bio/56DTHMtd,bio/C5H8N2O2
bio/56DURAt,bio/C4H6N2O2
bio/56DURAtd,bio/C4H6N2O2
bio/5AOPt,bio/CHEMBL601
bio/5HPETATP,bio/CHEMBL1743204
bio/5HPETtd,bio/CHEMBL1743204
bio/7DHCHSTEROLt,bio/CHEMBL1797131
bio/7DHCHSTEROLtd,bio/CHEMBL1797131
bio/ABT_Dt,bio/C5H12O5
bio/ABT_Dt2,bio/C5H12O5
bio/ACGLUtd,bio/C7H9NO5
bio/ACGLYtc,bio/C4H6NO3
bio/ACGLYte,bio/C4H6NO3
bio/ACLYSt,bio/C8H16N2O3
bio/ACLYStm,bio/C8H16N2O3
bio/ACORNt,bio/C7H14N2O3
bio/ACTHRtc,bio/C6H10NO4
bio/ACTHRte,bio/C6H10NO4
bio/ADPACtd,bio/CHEMBL1157
bio/ADPOHt,bio/C6H8O5
bio/ALLTNt,bio/CHEMBL593429
bio/AMETt,bio/CHEMBL224120
bio/AND19ONEt,bio/C19H26O3
bio/BILIVERDt,bio/CHEMBL455477
bio/C02356t,bio/CHEMBL1230782
bio/C02712te,bio/C7H12NO3S
bio/C02712tm,bio/C7H12NO3S
bio/C03990ATP,bio/CHEMBL1478
bio/C03990t,bio/CHEMBL1478
bio/C04483t1,bio/CHEMBL406393
bio/C04483t2,bio/CHEMBL406393
bio/C04717ATP,bio/CHEMBL1229641
bio/C04717td,bio/CHEMBL1229641
bio/C04805ATP,bio/CHEMBL164813
bio/C04805td,bio/CHEMBL164813
bio/C05463t1,bio/CHEMBL412272
bio/C05463t2,bio/CHEMBL412272
bio/C05957t,bio/CHEMBL1397260
bio/C05957td,bio/CHEMBL1397260
bio/C06314t,bio/CHEMBL392438
bio/C06315t,bio/C20H31O5
bio/C11695td,bio/CHEMBL15848
bio/C14768ATP,bio/CHEMBL1893588
bio/C14768td,bio/CHEMBL1893588
bio/C14769td1,bio/CHEMBL1437769
bio/C14769td2,bio/CHEMBL1437769
bio/C14770ATP,bio/C20H31O3
bio/C14771ATP,bio/CHEMBL269319
bio/C14825ATP,bio/C18H31O3
bio/C14825td,bio/C18H31O3
bio/C14826ATP,bio/CHEMBL2447889
bio/C14826td,bio/CHEMBL2447889
bio/CE0955te,bio/CHEMBL2074840
bio/CE1243ATP,bio/C17H27O3
bio/CE1273t1,bio/C27H48O5
bio/CE1273t2,bio/C27H48O5
bio/CE1297t,bio/C27H44O
bio/CE1297td,bio/C27H44O
bio/CE1554t,bio/C5H8NO3
bio/CE1556td,bio/C6H9N2O4
bio/CE2028t,bio/C5H9O3
bio/CE2445t,bio/C20H31O4
bio/CE2516t,bio/CHEMBL465183
bio/CE2537ATP,bio/C20H33O3
bio/CE4843t,bio/C20H35O2
bio/CE4843td,bio/C20H35O2
bio/CE5304t,bio/C20H29O4
bio/CE6031t,bio/C19H29O5S
bio/CE6247t,bio/C20H31O5
bio/CE7082ATP,bio/C20H29O3
bio/CE7083t,bio/C20H29O4
bio/CE7172ATP,bio/C20H31O4
bio/CORTSNt,bio/C21H28O5
bio/DODECANACt,bio/C12H20O4
bio/DODECANACtd,bio/C12H20O4
bio/FORGLUt,bio/C6H8N2O4
bio/GALTt,bio/CHEMBL1773904
bio/GLYACm,bio/C4H6NO3
bio/LYSACm,bio/C8H16N2O3
bio/GLYC2Pte,bio/C3H7O6P
bio/GLYCLTtd,bio/CHEMBL252557
bio/HC00900t1,bio/CHEMBL1232416
bio/HC00900t2,bio/CHEMBL1232416
bio/HC00900t3,bio/CHEMBL1232416
bio/HC00900t4,bio/CHEMBL1232416
bio/HEXDIACATP,bio/C16H28O4
bio/HEXDIACtd,bio/C16H28O4
bio/HGENTISt,bio/C8H7O4
bio/HMCARNt,bio/C10H16N4O3
bio/HMCRNt,bio/C7H15N3O3
bio/HPPPNte,bio/C9H9O3
bio/HXCOAm,bio/C6H11O2
bio/HXCOAte,bio/C27H42N7O17P3S
bio/HXCOAtx,bio/C27H42N7O17P3S
bio/HXCOAx,bio/C6H11O2
bio/IND3ACt,bio/CHEMBL82411
bio/LEUKTRB4WCOOHt,bio/CHEMBL1592630
bio/LEUKTRB4WOHt,bio/CHEMBL1593789
bio/LPIPECOLt,bio/CHEMBL322883
bio/LTHSTRLABCt,bio/CHEMBL3138639
bio/LTHSTRLt,bio/CHEMBL3138639
bio/MEV_Rt,bio/C6H11O4
bio/NACASPt,bio/CHEMBL1162494
bio/NWHARGtd,bio/CHEMBL323186
bio/OAAt,bio/CHEMBL1794791
bio/pac,bio/CHEMBL1044
bio/PCOLLG5HLYStd,bio/CHEMBL457104
bio/PSERtr,bio/CHEMBL284377
bio/SACCRP_Ltm,bio/C11H19N2O6
bio/SEBACIDtd,bio/CHEMBL1232164
bio/SUBEACtd,bio/CHEMBL1162491
bio/TETDECA511ACt,bio/C14H23O2
bio/TETDECA511ACtd,bio/C14H23O2
bio/THRACm,bio/C6H10NO4
bio/THRNTt,bio/CHEMBL2152047
bio/TMLYStd,bio/CHEMBL1234168
bio/TXB2c,bio/C20H33O6
bio/TXB2t,bio/C20H33O6
bio/URCANt,bio/CHEMBL1236602
bio/WHARACHDt,bio/CHEMBL4085458
bio/WHARACHDtd,bio/CHEMBL4085458
