reactionID,dcid
bio/HMR_5530,bio/CHEMBL54976
bio/HMR_5531,bio/CHEMBL54976
bio/HMR_5532,bio/CHEMBL54976
bio/HMR_5662,bio/CHEMBL54976
bio/HMR_5663,bio/CHEMBL54976
bio/HMR_5664,bio/CHEMBL54976
bio/HMR_5665,bio/CHEMBL54976
bio/HMR_5666,bio/CHEMBL54976
bio/HMR_5667,bio/CHEMBL54976
bio/HMR_5668,bio/CHEMBL54976
bio/HMR_5669,bio/CHEMBL54976
bio/HMR_5670,bio/CHEMBL54976
bio/HMR_5671,bio/CHEMBL54976
bio/HMR_5672,bio/CHEMBL54976
bio/HMR_5673,bio/CHEMBL54976
bio/HMR_5674,bio/CHEMBL54976
bio/HMR_5675,bio/CHEMBL54976
bio/HMR_5676,bio/CHEMBL54976
bio/HMR_5852,bio/CHEMBL54976
bio/HMR_5853,bio/CHEMBL54976
bio/HMR_5854,bio/CHEMBL54976
bio/HMR_5855,bio/CHEMBL54976
bio/HMR_5856,bio/CHEMBL54976
bio/HMR_9045,bio/CHEMBL54976
bio/TRPATB0tc,bio/CHEMBL54976
bio/TRPB0AT3tc,bio/CHEMBL54976
bio/HMR_5318,bio/CHEMBL925
bio/HMR_5464,bio/CHEMBL925
bio/HMR_5478,bio/CHEMBL925
bio/HMR_5491,bio/CHEMBL925
bio/HMR_5503,bio/CHEMBL925
bio/HMR_5514,bio/CHEMBL925
bio/HMR_5524,bio/CHEMBL925
bio/HMR_5533,bio/CHEMBL925
bio/HMR_5542,bio/CHEMBL925
bio/HMR_5543,bio/CHEMBL925
bio/HMR_5544,bio/CHEMBL925
bio/HMR_5545,bio/CHEMBL925
bio/HMR_5547,bio/CHEMBL925
bio/HMR_5548,bio/CHEMBL925
bio/HMR_5549,bio/CHEMBL925
bio/HMR_5692,bio/CHEMBL925
bio/HMR_5693,bio/CHEMBL925
bio/HMR_5694,bio/CHEMBL925
bio/HMR_5695,bio/CHEMBL925
bio/HMR_5696,bio/CHEMBL925
bio/HMR_5697,bio/CHEMBL925
bio/HMR_5698,bio/CHEMBL925
bio/HMR_5699,bio/CHEMBL925
bio/HMR_5700,bio/CHEMBL925
bio/HMR_5701,bio/CHEMBL925
bio/HMR_5702,bio/CHEMBL925
bio/HMR_5703,bio/CHEMBL925
bio/HMR_5704,bio/CHEMBL925
bio/HMR_5705,bio/CHEMBL925
bio/HMR_5706,bio/CHEMBL925
bio/HMR_5862,bio/CHEMBL925
bio/HMR_5863,bio/CHEMBL925
bio/HMR_5864,bio/CHEMBL925
bio/HMR_5865,bio/CHEMBL925
bio/HMR_5866,bio/CHEMBL925
bio/HMR_9064,bio/CHEMBL925
bio/TYRATB0tc,bio/CHEMBL925
bio/TYRB0AT3tc,bio/CHEMBL925
bio/HMR_5319,bio/CHEMBL301523
bio/HMR_5463,bio/CHEMBL301523
bio/HMR_5477,bio/CHEMBL301523
bio/HMR_5490,bio/CHEMBL301523
bio/HMR_5513,bio/CHEMBL301523
bio/HMR_5534,bio/CHEMBL301523
bio/HMR_5535,bio/CHEMBL301523
bio/HMR_5537,bio/CHEMBL301523
bio/HMR_5540,bio/CHEMBL301523
bio/HMR_5541,bio/CHEMBL301523
bio/HMR_5677,bio/CHEMBL301523
bio/HMR_5678,bio/CHEMBL301523
bio/HMR_5679,bio/CHEMBL301523
bio/HMR_5680,bio/CHEMBL301523
bio/HMR_5681,bio/CHEMBL301523
bio/HMR_5682,bio/CHEMBL301523
bio/HMR_5683,bio/CHEMBL301523
bio/HMR_5684,bio/CHEMBL301523
bio/HMR_5685,bio/CHEMBL301523
bio/HMR_5686,bio/CHEMBL301523
bio/HMR_5687,bio/CHEMBL301523
bio/HMR_5688,bio/CHEMBL301523
bio/HMR_5689,bio/CHEMBL301523
bio/HMR_5690,bio/CHEMBL301523
bio/HMR_5691,bio/CHEMBL301523
bio/HMR_5857,bio/CHEMBL301523
bio/HMR_5858,bio/CHEMBL301523
bio/HMR_5859,bio/CHEMBL301523
bio/HMR_5860,bio/CHEMBL301523
bio/HMR_5861,bio/CHEMBL301523
bio/HMR_9043,bio/CHEMBL301523
bio/PHEATB0tc,bio/CHEMBL301523
bio/PHEyLATthc,bio/CHEMBL301523
bio/PHEB0AT3tc,bio/CHEMBL301523
bio/HMR_5322,bio/CHEMBL54922
bio/HMR_5467,bio/CHEMBL54922
bio/HMR_5481,bio/CHEMBL54922
bio/HMR_5494,bio/CHEMBL54922
bio/HMR_5517,bio/CHEMBL54922
bio/HMR_5536,bio/CHEMBL54922
bio/HMR_5551,bio/CHEMBL54922
bio/HMR_5557,bio/CHEMBL54922
bio/HMR_5563,bio/CHEMBL54922
bio/HMR_5566,bio/CHEMBL54922
bio/HMR_5567,bio/CHEMBL54922
bio/HMR_5737,bio/CHEMBL54922
bio/HMR_5738,bio/CHEMBL54922
bio/HMR_5739,bio/CHEMBL54922
bio/HMR_5740,bio/CHEMBL54922
bio/HMR_5741,bio/CHEMBL54922
bio/HMR_5742,bio/CHEMBL54922
bio/HMR_5743,bio/CHEMBL54922
bio/HMR_5744,bio/CHEMBL54922
bio/HMR_5745,bio/CHEMBL54922
bio/HMR_5746,bio/CHEMBL54922
bio/HMR_5747,bio/CHEMBL54922
bio/HMR_5748,bio/CHEMBL54922
bio/HMR_5749,bio/CHEMBL54922
bio/HMR_5750,bio/CHEMBL54922
bio/HMR_5751,bio/CHEMBL54922
bio/HMR_5877,bio/CHEMBL54922
bio/HMR_5878,bio/CHEMBL54922
bio/HMR_5879,bio/CHEMBL54922
bio/HMR_5880,bio/CHEMBL54922
bio/HMR_5881,bio/CHEMBL54922
bio/HMR_6373,bio/CHEMBL54922
bio/HMR_8938,bio/CHEMBL54922
bio/HMR_9617,bio/CHEMBL54922
bio/HMR_9068,bio/CHEMBL54922
bio/PROIMINOtc,bio/CHEMBL54922
bio/HMR_5324,bio/CHEMBL42336
bio/HMR_5461,bio/CHEMBL42336
bio/HMR_5475,bio/CHEMBL42336
bio/HMR_5488,bio/CHEMBL42336
bio/HMR_5515,bio/CHEMBL42336
bio/HMR_5516,bio/CHEMBL42336
bio/HMR_5518,bio/CHEMBL42336
bio/HMR_5521,bio/CHEMBL42336
bio/HMR_5522,bio/CHEMBL42336
bio/HMR_5647,bio/CHEMBL42336
bio/HMR_5648,bio/CHEMBL42336
bio/HMR_5649,bio/CHEMBL42336
bio/HMR_5650,bio/CHEMBL42336
bio/HMR_5651,bio/CHEMBL42336
bio/HMR_5652,bio/CHEMBL42336
bio/HMR_5653,bio/CHEMBL42336
bio/HMR_5654,bio/CHEMBL42336
bio/HMR_5655,bio/CHEMBL42336
bio/HMR_5656,bio/CHEMBL42336
bio/HMR_5657,bio/CHEMBL42336
bio/HMR_5658,bio/CHEMBL42336
bio/HMR_5659,bio/CHEMBL42336
bio/HMR_5660,bio/CHEMBL42336
bio/HMR_5661,bio/CHEMBL42336
bio/HMR_5847,bio/CHEMBL42336
bio/HMR_5848,bio/CHEMBL42336
bio/HMR_5849,bio/CHEMBL42336
bio/HMR_5850,bio/CHEMBL42336
bio/HMR_5851,bio/CHEMBL42336
bio/HMR_9597,bio/CHEMBL42336
bio/HMR_9042,bio/CHEMBL42336
bio/METyLATthc,bio/CHEMBL42336
bio/METB0AT3tc,bio/CHEMBL42336
bio/HMR_5328,bio/CHEMBL274323
bio/HMR_5447,bio/CHEMBL274323
bio/HMR_9070,bio/CHEMBL274323
bio/ASPPROASCT1,bio/CHEMBL274323
bio/HMR_5333,bio/CHEMBL17962
bio/HMR_5335,bio/CHEMBL17962
bio/HMR_5583,bio/CHEMBL17962
bio/HMR_5586,bio/CHEMBL17962
bio/HMR_5955,bio/CHEMBL17962
bio/HMR_5956,bio/CHEMBL17962
bio/HMR_5957,bio/CHEMBL17962
bio/HMR_5958,bio/CHEMBL17962
bio/HMR_5959,bio/CHEMBL17962
bio/HMR_5960,bio/CHEMBL17962
bio/HMR_5961,bio/CHEMBL17962
bio/HMR_5962,bio/CHEMBL17962
bio/HMR_5963,bio/CHEMBL17962
bio/HMR_5964,bio/CHEMBL17962
bio/HMR_5965,bio/CHEMBL17962
bio/HMR_5966,bio/CHEMBL17962
bio/HMR_5967,bio/CHEMBL17962
bio/HMR_5968,bio/CHEMBL17962
bio/HMR_5969,bio/CHEMBL17962
bio/HMR_5970,bio/CHEMBL17962
bio/HMR_6384,bio/CHEMBL17962
bio/HMR_9593,bio/CHEMBL17962
bio/HMR_9038,bio/CHEMBL17962
bio/HISyLATtc,bio/CHEMBL17962
bio/HISyLATthc,bio/CHEMBL17962
bio/HMR_5435,bio/CHEMBL408701
bio/HMR_6061,bio/CHEMBL408701
bio/HMR_6071,bio/CHEMBL408701
bio/HMR_6072,bio/CHEMBL408701
bio/HMR_6073,bio/CHEMBL408701
bio/EX_HC02192__91__e__93__,bio/CHEMBL408701
bio/HMR_5436,bio/CHEMBL258818
bio/HMR_6062,bio/CHEMBL258818
bio/HMR_6074,bio/CHEMBL258818
bio/HMR_6075,bio/CHEMBL258818
bio/HMR_6076,bio/CHEMBL258818
bio/EX_HC02193__91__e__93__,bio/CHEMBL258818
bio/HMR_5437,bio/C26H45NO6S
bio/HMR_6064,bio/C26H45NO6S
bio/HMR_6080,bio/C26H45NO6S
bio/HMR_6081,bio/C26H45NO6S
bio/HMR_6082,bio/C26H45NO6S
bio/EX_HC02195__91__e__93__,bio/C26H45NO6S
bio/HMR_5438,bio/C26H43NO5
bio/HMR_6065,bio/C26H43NO5
bio/HMR_6083,bio/C26H43NO5
bio/HMR_6084,bio/C26H43NO5
bio/HMR_6085,bio/C26H43NO5
bio/EX_HC02196__91__e__93__,bio/C26H43NO5
bio/HMR_5439,bio/C24H38O7S
bio/HMR_6092,bio/C24H38O7S
bio/HMR_6093,bio/C24H38O7S
bio/HMR_6094,bio/C24H38O7S
bio/EX_HC02220__91__e__93__,bio/C24H38O7S
bio/HC02220t,bio/C24H38O7S
bio/HMR_5451,bio/CHEMBL239243
bio/HMR_5454,bio/CHEMBL239243
bio/HMR_9418,bio/CHEMBL239243
bio/r1540,bio/CHEMBL239243
bio/TAUPAT1c,bio/CHEMBL239243
bio/HMR_5471,bio/CHEMBL11722
bio/HMR_5485,bio/CHEMBL11722
bio/HMR_5498,bio/CHEMBL11722
bio/HMR_5555,bio/CHEMBL11722
bio/HMR_5570,bio/CHEMBL11722
bio/HMR_5797,bio/CHEMBL11722
bio/HMR_5798,bio/CHEMBL11722
bio/HMR_5799,bio/CHEMBL11722
bio/HMR_5800,bio/CHEMBL11722
bio/HMR_5801,bio/CHEMBL11722
bio/HMR_5802,bio/CHEMBL11722
bio/HMR_5803,bio/CHEMBL11722
bio/HMR_5804,bio/CHEMBL11722
bio/HMR_5805,bio/CHEMBL11722
bio/HMR_5806,bio/CHEMBL11722
bio/HMR_5807,bio/CHEMBL11722
bio/HMR_5808,bio/CHEMBL11722
bio/HMR_5809,bio/CHEMBL11722
bio/HMR_5810,bio/CHEMBL11722
bio/HMR_5811,bio/CHEMBL11722
bio/HMR_5897,bio/CHEMBL11722
bio/HMR_5898,bio/CHEMBL11722
bio/HMR_5899,bio/CHEMBL11722
bio/HMR_5900,bio/CHEMBL11722
bio/HMR_5901,bio/CHEMBL11722
bio/HMR_6379,bio/CHEMBL11722
bio/HMR_6383,bio/CHEMBL11722
bio/HMR_9161,bio/CHEMBL11722
bio/HMR_5989,bio/CHEMBL1236970
bio/HMR_9080,bio/CHEMBL1236970
bio/HMR_5990,bio/Cl
bio/NAHCO3_HCLt,bio/Cl
bio/CE4970te,bio/Cl
bio/CE2026te,bio/Cl
bio/CE4968te,bio/Cl
bio/LST4EXPthc,bio/Cl
bio/LSTNM7thc,bio/Cl
bio/LSTNRATt,bio/Cl
bio/CLCFTRtm,bio/Cl
bio/HMR_5993,bio/CHEMBL1261
bio/HMR_5994,bio/CHEMBL1261
bio/HMR_5995,bio/CHEMBL1261
bio/HMR_5996,bio/CHEMBL1261
bio/HMR_5997,bio/CHEMBL1261
bio/HMR_9286,bio/CHEMBL1261
bio/HMR_5998,bio/CHEMBL330546
bio/HMR_6011,bio/CHEMBL330546
bio/HMR_6026,bio/CHEMBL330546
bio/HMR_6050,bio/CHEMBL330546
bio/HMR_8515,bio/CHEMBL330546
bio/HMR_9135,bio/CHEMBL330546
bio/15KPROSTGF2t,bio/CHEMBL330546
bio/C05953t,bio/CHEMBL330546
bio/C05957t,bio/CHEMBL330546
bio/C06439t,bio/CHEMBL330546
bio/CE0955te,bio/CHEMBL330546
bio/CE5304t,bio/CHEMBL330546
bio/HMR_6002,bio/CHEMBL116736
bio/HMR_6009,bio/CHEMBL116736
bio/HMR_6023,bio/CHEMBL116736
bio/HMR_6031,bio/CHEMBL116736
bio/HMR_6038,bio/CHEMBL116736
bio/HMR_6039,bio/CHEMBL116736
bio/HMR_6041,bio/CHEMBL116736
bio/HMR_9318,bio/CHEMBL116736
bio/HMR_6003,bio/CHEMBL14021
bio/HMR_6010,bio/CHEMBL14021
bio/HMR_6024,bio/CHEMBL14021
bio/HMR_6032,bio/CHEMBL14021
bio/HMR_6037,bio/CHEMBL14021
bio/HMR_6042,bio/CHEMBL14021
bio/HMR_6043,bio/CHEMBL14021
bio/HMR_6045,bio/CHEMBL14021
bio/HMR_9808,bio/CHEMBL14021
bio/PPAt,bio/CHEMBL14021
bio/PPASMCT1,bio/CHEMBL14021
bio/HMR_6005,bio/CHEMBL38
bio/HMR_6013,bio/CHEMBL38
bio/HMR_6020,bio/CHEMBL38
bio/HMR_6028,bio/CHEMBL38
bio/HMR_6035,bio/CHEMBL38
bio/HMR_6040,bio/CHEMBL38
bio/HMR_6044,bio/CHEMBL38
bio/HMR_6049,bio/CHEMBL38
bio/HMR_6051,bio/CHEMBL38
bio/HMR_6053,bio/CHEMBL38
bio/HMR_9404,bio/CHEMBL38
bio/HMR_6019,bio/CHEMBL14227
bio/HMR_6039,bio/CHEMBL14227
bio/HMR_6043,bio/CHEMBL14227
bio/HMR_6051,bio/CHEMBL14227
bio/BUTt2m,bio/CHEMBL14227
bio/HMR_6021,bio/CHEMBL1162484
bio/HMR_6029,bio/CHEMBL1162484
bio/HMR_6036,bio/CHEMBL1162484
bio/HMR_6041,bio/CHEMBL1162484
bio/HMR_6045,bio/CHEMBL1162484
bio/HMR_6047,bio/CHEMBL1162484
bio/HMR_6050,bio/CHEMBL1162484
bio/HMR_6052,bio/CHEMBL1162484
bio/HMR_6053,bio/CHEMBL1162484
bio/HMR_6054,bio/CHEMBL1162484
bio/HMR_5016,bio/CHEMBL1162484
bio/HMR_6054,bio/CHEMBL567588
bio/HMR_8075,bio/CHEMBL567588
bio/HMR_9216,bio/CHEMBL567588
bio/HMR_6055,bio/CHEMBL1624
bio/HMR_6059,bio/CHEMBL1547
bio/HMR_9159,bio/CHEMBL1547
bio/THMtrbc,bio/CHEMBL1547
bio/THMt3,bio/CHEMBL1547
bio/HMR_6060,bio/CHEMBL1478
bio/HMR_6068,bio/CHEMBL1478
bio/HMR_6069,bio/CHEMBL1478
bio/HMR_6070,bio/CHEMBL1478
bio/EX_HC02191__91__e__93__,bio/CHEMBL1478
bio/HMR_6063,bio/CHEMBL1551
bio/HMR_6077,bio/CHEMBL1551
bio/HMR_6078,bio/CHEMBL1551
bio/HMR_6079,bio/CHEMBL1551
bio/EX_HC02194__91__e__93__,bio/CHEMBL1551
bio/UDCHOLt,bio/CHEMBL1551
bio/UDCHOLt2,bio/CHEMBL1551
bio/HMR_6066,bio/C26H41NO7S
bio/HMR_6086,bio/C26H41NO7S
bio/HMR_6087,bio/C26H41NO7S
bio/HMR_6088,bio/C26H41NO7S
bio/EX_HC02197__91__e__93__,bio/C26H41NO7S
bio/HMR_6067,bio/CHEMBL270493
bio/HMR_6089,bio/CHEMBL270493
bio/HMR_6090,bio/CHEMBL270493
bio/HMR_6091,bio/CHEMBL270493
bio/HMR_9621,bio/CHEMBL270493
bio/EX_HC02198__91__e__93__,bio/CHEMBL270493
bio/HMR_6096,bio/CHEMBL1624
bio/HMR_6097,bio/CHEMBL1624
bio/HMR_6111,bio/CHEMBL1624
bio/HMR_6112,bio/CHEMBL1624
bio/HMR_6113,bio/CHEMBL1624
bio/HMR_9424,bio/CHEMBL1624
bio/HMR_6098,bio/CHEMBL1544
bio/HMR_6099,bio/CHEMBL1544
bio/HMR_6114,bio/CHEMBL1544
bio/HMR_6115,bio/CHEMBL1544
bio/HMR_6116,bio/CHEMBL1544
bio/HMR_9427,bio/CHEMBL1544
bio/HMR_6100,bio/CHEMBL1312
bio/HMR_6117,bio/CHEMBL1312
bio/HMR_6118,bio/CHEMBL1312
bio/HMR_6119,bio/CHEMBL1312
bio/EX_HC02187__91__e__93__,bio/CHEMBL1312
bio/HMR_6101,bio/CHEMBL548
bio/HMR_6102,bio/CHEMBL548
bio/HMR_6120,bio/CHEMBL548
bio/HMR_6121,bio/CHEMBL548
bio/HMR_6122,bio/CHEMBL548
bio/HMR_6246,bio/CHEMBL548
bio/HMR_9397,bio/CHEMBL548
bio/HMR_6104,bio/C45H50N4O18
bio/HMR_6136,bio/C45H50N4O18
bio/HMR_6137,bio/C45H50N4O18
bio/HMR_6138,bio/C45H50N4O18
bio/HMR_8631,bio/C45H50N4O18
bio/HMR_9271,bio/C45H50N4O18
bio/HMR_6105,bio/CHEMBL1552426
bio/HMR_6145,bio/CHEMBL1552426
bio/HMR_6146,bio/CHEMBL1552426
bio/HMR_6147,bio/CHEMBL1552426
bio/EX_HC02180__91__e__93__,bio/CHEMBL1552426
bio/HMR_6106,bio/CHEMBL509456
bio/HMR_6154,bio/CHEMBL509456
bio/HMR_6155,bio/CHEMBL509456
bio/HMR_6156,bio/CHEMBL509456
bio/HMR_9368,bio/CHEMBL509456
bio/HMR_6107,bio/C39H42N4O12
bio/HMR_6160,bio/C39H42N4O12
bio/HMR_6161,bio/C39H42N4O12
bio/HMR_6162,bio/C39H42N4O12
bio/HMR_8632,bio/C39H42N4O12
bio/HMR_9272,bio/C39H42N4O12
bio/HMR_6129,bio/CHEMBL494753
bio/HMR_6130,bio/CHEMBL494753
bio/HMR_6131,bio/CHEMBL494753
bio/HMR_6132,bio/CHEMBL494753
bio/HMR_6248,bio/CHEMBL494753
bio/HMR_7946,bio/CHEMBL494753
bio/HMR_9624,bio/CHEMBL494753
bio/HMR_9317,bio/CHEMBL494753
bio/ESTRSABCtc,bio/CHEMBL494753
bio/HMR_6133,bio/CHEMBL259898
bio/HMR_6134,bio/CHEMBL259898
bio/HMR_6135,bio/CHEMBL259898
bio/HMR_6249,bio/CHEMBL259898
bio/HMR_8847,bio/CHEMBL259898
bio/HMR_9623,bio/CHEMBL259898
bio/HMR_9302,bio/CHEMBL259898
bio/HMR_6142,bio/CHEMBL4085458
bio/HMR_6143,bio/CHEMBL4085458
bio/HMR_6144,bio/CHEMBL4085458
bio/HMR_6220,bio/CHEMBL4085458
bio/HMR_6252,bio/CHEMBL4085458
bio/HMR_6142,bio/X
bio/EX_HC02199__91__e__93__,bio/X
bio/HMR_6142,bio/CHO3
bio/HMR_6143,bio/CHO3
bio/HMR_6144,bio/CHO3
bio/HMR_6220,bio/CHO3
bio/HMR_9078,bio/CHO3
bio/NAHCO3_HCLt,bio/CHO3
bio/PEPtr,bio/CHO3
bio/C04483t2,bio/CHO3
bio/C05463t2,bio/CHO3
bio/CE1273t2,bio/CHO3
bio/HC00319t2,bio/CHO3
bio/HMR_6143,bio/C16H17N5O10S
bio/EX_HC02200__91__e__93__,bio/C16H17N5O10S
bio/HMR_6144,bio/C23H25Cl2N3O9S
bio/EX_HC02201__91__e__93__,bio/C23H25Cl2N3O9S
bio/HMR_6148,bio/CHEMBL69439
bio/HMR_6149,bio/CHEMBL69439
bio/HMR_6150,bio/CHEMBL69439
bio/HMR_6221,bio/CHEMBL69439
bio/HMR_9364,bio/CHEMBL69439
bio/HMR_6151,bio/CHEMBL65061
bio/HMR_6152,bio/CHEMBL65061
bio/HMR_6153,bio/CHEMBL65061
bio/HMR_6222,bio/CHEMBL65061
bio/HMR_9365,bio/CHEMBL65061
bio/HMR_6157,bio/C28H42N2O8S
bio/HMR_6158,bio/C28H42N2O8S
bio/HMR_6159,bio/C28H42N2O8S
bio/HMR_6223,bio/C28H42N2O8S
bio/HMR_9163,bio/C28H42N2O8S
bio/HMR_6163,bio/CHEMBL1084644
bio/HMR_6164,bio/CHEMBL1084644
bio/HMR_6165,bio/CHEMBL1084644
bio/HMR_6224,bio/CHEMBL1084644
bio/EX_HC02202__91__e__93__,bio/CHEMBL1084644
bio/HMR_6166,bio/CHEMBL1084643
bio/HMR_6167,bio/CHEMBL1084643
bio/HMR_6168,bio/CHEMBL1084643
bio/HMR_6225,bio/CHEMBL1084643
bio/EX_HC02203__91__e__93__,bio/CHEMBL1084643
bio/HMR_6169,bio/CHEMBL1561148
bio/HMR_6170,bio/CHEMBL1561148
bio/HMR_6171,bio/CHEMBL1561148
bio/HMR_6226,bio/CHEMBL1561148
bio/EX_HC02204__91__e__93__,bio/CHEMBL1561148
bio/HMR_6172,bio/CHEMBL1901620
bio/HMR_6173,bio/CHEMBL1901620
bio/HMR_6174,bio/CHEMBL1901620
bio/HMR_6227,bio/CHEMBL1901620
bio/EX_HC02205__91__e__93__,bio/CHEMBL1901620
bio/HMR_6175,bio/C20H31O4
bio/HMR_6176,bio/C20H31O4
bio/HMR_6177,bio/C20H31O4
bio/HMR_6228,bio/C20H31O4
bio/EX_HC02206__91__e__93__,bio/C20H31O4
bio/HMR_6178,bio/C20H29O4
bio/HMR_6179,bio/C20H29O4
bio/HMR_6180,bio/C20H29O4
bio/HMR_6229,bio/C20H29O4
bio/EX_HC02207__91__e__93__,bio/C20H29O4
bio/HMR_6181,bio/CHEMBL2075005
bio/HMR_6182,bio/CHEMBL2075005
bio/HMR_6183,bio/CHEMBL2075005
bio/HMR_6230,bio/CHEMBL2075005
bio/EX_HC02208__91__e__93__,bio/CHEMBL2075005
bio/HMR_6184,bio/CHEMBL1235252
bio/HMR_6185,bio/CHEMBL1235252
bio/HMR_6186,bio/CHEMBL1235252
bio/HMR_6231,bio/CHEMBL1235252
bio/HMR_6266,bio/CHEMBL1235252
bio/HMR_8932,bio/CHEMBL1235252
bio/HMR_9395,bio/CHEMBL1235252
bio/HMR_6187,bio/C20H29O5
bio/HMR_6188,bio/C20H29O5
bio/HMR_6189,bio/C20H29O5
bio/HMR_6232,bio/C20H29O5
bio/EX_HC02210__91__e__93__,bio/C20H29O5
bio/HMR_6190,bio/CHEMBL495
bio/HMR_6191,bio/CHEMBL495
bio/HMR_6192,bio/CHEMBL495
bio/HMR_6233,bio/CHEMBL495
bio/HMR_6268,bio/CHEMBL495
bio/HMR_8933,bio/CHEMBL495
bio/HMR_9396,bio/CHEMBL495
bio/HMR_6193,bio/CHEMBL2074717
bio/HMR_6194,bio/CHEMBL2074717
bio/HMR_6195,bio/CHEMBL2074717
bio/HMR_6234,bio/CHEMBL2074717
bio/EX_HC02213__91__e__93__,bio/CHEMBL2074717
bio/HMR_6196,bio/CHEMBL1325783
bio/HMR_6197,bio/CHEMBL1325783
bio/HMR_6198,bio/CHEMBL1325783
bio/HMR_6235,bio/CHEMBL1325783
bio/EX_HC02214__91__e__93__,bio/CHEMBL1325783
bio/HMR_6199,bio/CHEMBL815
bio/HMR_6200,bio/CHEMBL815
bio/HMR_6201,bio/CHEMBL815
bio/HMR_6236,bio/CHEMBL815
bio/HMR_6247,bio/CHEMBL815
bio/HMR_9398,bio/CHEMBL815
bio/HMR_6202,bio/CHEMBL1894513
bio/HMR_6203,bio/CHEMBL1894513
bio/HMR_6204,bio/CHEMBL1894513
bio/HMR_6237,bio/CHEMBL1894513
bio/EX_HC02216__91__e__93__,bio/CHEMBL1894513
bio/HMR_6205,bio/C20H31O6
bio/HMR_6206,bio/C20H31O6
bio/HMR_6207,bio/C20H31O6
bio/HMR_6238,bio/C20H31O6
bio/EX_HC02217__91__e__93__,bio/C20H31O6
bio/HMR_6208,bio/CHEMBL2074582
bio/HMR_6209,bio/CHEMBL2074582
bio/HMR_6210,bio/CHEMBL2074582
bio/HMR_6239,bio/CHEMBL2074582
bio/HMR_8936,bio/CHEMBL2074582
bio/EX_prostgh2__91__e__93__,bio/CHEMBL2074582
bio/HMR_6211,bio/CHEMBL1139
bio/HMR_6212,bio/CHEMBL1139
bio/HMR_6213,bio/CHEMBL1139
bio/HMR_6240,bio/CHEMBL1139
bio/HMR_8937,bio/CHEMBL1139
bio/EX_prostgi2__91__e__93__,bio/CHEMBL1139
bio/HMR_6253,bio/CHEMBL1552426
bio/HMR_1316,bio/CHEMBL1552426
bio/HMR_6258,bio/C39H42N4O12
bio/HMR_8633,bio/C39H42N4O12
bio/BILGLCURtr,bio/C39H42N4O12
bio/HMR_6263,bio/C20H31O4
bio/HMR_6264,bio/C20H29O4
bio/HMR_6265,bio/CHEMBL2075005
bio/HMR_6267,bio/C20H29O5
bio/HMR_6269,bio/CHEMBL2074717
bio/C06439t,bio/CHEMBL2074717
bio/HMR_6270,bio/CHEMBL1325783
bio/HMR_6271,bio/CHEMBL1894513
bio/HMR_6272,bio/C20H31O6
bio/HMR_1306,bio/C20H31O6
bio/HMR_6274,bio/CHEMBL1139
bio/HMR_1309,bio/CHEMBL1139
bio/PROSTGI2c,bio/CHEMBL1139
bio/HMR_6351,bio/CHEMBL100259
bio/HMR_6358,bio/CHEMBL100259
bio/HMR_9439,bio/CHEMBL100259
bio/URIt2r,bio/CHEMBL100259
bio/HMR_6352,bio/CHEMBL353955
bio/HMR_6362,bio/CHEMBL353955
bio/HMR_9310,bio/CHEMBL353955
bio/HMR_6354,bio/CHEMBL1229971
bio/HMR_6365,bio/CHEMBL1229971
bio/HMR_9305,bio/CHEMBL1229971
bio/HMR_6369,bio/CHEMBL1229971
bio/HMR_6370,bio/CHEMBL1236970
bio/HMR_9199,bio/CHEMBL1236970
bio/HMR_9200,bio/CHEMBL1236970
bio/HMR_6392,bio/CHEMBL270493
bio/HMR_6406,bio/CHEMBL134342
bio/HMR_9608,bio/CHEMBL134342
bio/HMR_9167,bio/CHEMBL134342
bio/LIPOti,bio/CHEMBL134342
bio/HMR_6439,bio/C28H42O2
bio/HMR_9154,bio/C28H42O2
bio/HMR_6531,bio/CHEMBL146755
bio/HMR_8736,bio/CHEMBL146755
bio/HMR_6331,bio/CHEMBL146755
bio/r2374,bio/CHEMBL146755
bio/r2376,bio/CHEMBL146755
bio/r2380,bio/CHEMBL146755
bio/HMR_6628,bio/CHEMBL986
bio/HMR_9147,bio/CHEMBL986
bio/HMR_6989,bio/I
bio/HMR_8924,bio/I
bio/HMR_9148,bio/I
bio/HMR_7109,bio/CHEMBL31184
bio/HMR_7108,bio/CHEMBL31184
bio/HMR_7111,bio/CHEMBL16293
bio/HMR_7110,bio/CHEMBL16293
bio/HMR_7113,bio/CHEMBL1697694
bio/HMR_7112,bio/CHEMBL1697694
bio/HMR_7115,bio/CHEMBL279816
bio/HMR_7114,bio/CHEMBL279816
bio/HMR_7117,bio/CHEMBL16068
bio/HMR_7116,bio/CHEMBL16068
bio/HMR_7119,bio/C20H16
bio/HMR_7118,bio/C20H16
bio/HMR_7121,bio/C10H13N3O2
bio/HMR_7120,bio/C10H13N3O2
bio/HMR_7123,bio/CHEMBL165373
bio/HMR_7122,bio/CHEMBL165373
bio/HMR_7125,bio/CHEMBL156455
bio/HMR_7124,bio/CHEMBL156455
bio/HMR_7127,bio/C2H4Br2
bio/HMR_7126,bio/C2H4Br2
bio/HMR_7173,bio/C36H56N3O26X
bio/HMR_7184,bio/C19H30N2O13X
bio/HMR_7223,bio/C79H113N5O101S12X
bio/HMR_7372,bio/C247H393N17O213S12X
bio/HMR_7453,bio/C81H129N6O67S3X
